Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
5,4.691379872,0.5690253762,Paid,3.126074582,2,1
5,3.583452036,0.4289132471,Social,1.359895747,1,0.941454443
3,16.22454956,0.444728722,Paid,1.464782122,0,1
6,0.04131615585,0.3217797594,Social,2.342198248,0,0.8444464195
6,1.316134557,0.05837751843,Social,3.143848355,2,1
4,0.9897982873,0.3444678255,Organic,1.457180593,2,0.9540652127
6,0.9127185817,0.4735919877,Organic,5.971110243,1,1
8,0.7551298234,0.08035716931,Referral,3.995307005,1,1
4,3.704573017,0.2181811898,Paid,0.8063150378,0,0.8685856131
6,0.2657051325,0.0607975534,Organic,4.169952745,2,1
4,4.059842084,0.2914748598,Paid,6.775901876,1,1
9,3.546886806,0.392250218,Paid,4.996096695,0,1
5,0.8662644729,0.2760790049,Direct,9.447177491,1,1
7,0.8744028183,0.2439675878,Organic,0.625946789,3,1
2,2.973532519,0.05864700602,Organic,1.954341615,3,1
4,4.308611383,0.1864878792,Paid,4.593907376,4,1
4,6.274192909,0.5036119626,Referral,2.256438195,0,1
7,5.734459347,0.462143652,Referral,3.076207271,1,1
3,10.04720931,0.3000232714,Direct,9.820490399,2,1
4,2.612410158,0.02187340284,Social,7.552043427,3,1
3,7.179353632,0.5574188441,Paid,4.939252416,4,1
3,4.958810354,0.3496010033,Organic,3.582094529,3,1
2,6.751903337,0.1811623585,Paid,5.025677216,2,1
10,0.03508415613,0.211191317,Referral,5.676390227,6,1
3,10.13563691,0.3626253604,Social,2.288276413,2,1
2,1.924683715,0.2749290401,Direct,6.279681242,3,1
6,4.801181643,0.3021270844,Referral,4.498281811,1,1
4,0.4081606925,0.04966678653,Paid,4.438941051,1,0.8707625551
6,1.512250687,0.1704111859,Organic,3.264606656,3,1
2,0.9501409727,0.1428684608,Organic,4.960543231,1,1
4,1.034488016,0.03264000742,Organic,6.786894371,2,1
9,0.3946193999,0.142121911,Organic,1.489196944,2,1
10,4.916041507,0.1996089365,Paid,11.27044858,2,1
5,0.02785586931,0.1022160964,Organic,7.182616459,5,1
2,1.124104161,0.172626234,Referral,1.295418118,1,0.8087414101
3,0.5749729641,0.4553008757,Paid,6.229435049,0,1
7,2.667770445,0.662873522,Paid,2.848736509,2,1
6,0.880104232,0.05340331562,Paid,1.121506499,2,1
4,0.8992577041,0.2655221911,Organic,1.989032985,1,1
2,2.010273929,0.4027311626,Direct,2.109960349,6,1
7,3.17260428,0.4619725393,Organic,5.250922082,3,1
6,0.3879512715,0.4540719724,Direct,3.237192152,2,1
7,0.5789760818,0.5332629668,Organic,4.46399883,3,1
7,0.8517664279,0.2636288003,Paid,5.971341705,1,1
3,10.92006378,0.5524749337,Organic,4.938726153,2,1
3,1.518273049,0.1006139722,Organic,6.047758017,3,1
4,2.741307421,0.1823086568,Paid,1.838332261,3,1
5,0.8294067771,0.1742754129,Referral,2.63499804,3,1
2,2.022737967,0.1156623959,Organic,1.56681228,0,1
4,0.231029252,0.14048476,Paid,2.767130675,2,1
7,0.1060800211,0.04433097162,Organic,1.643094105,3,1
5,1.897474653,0.07881999737,Organic,2.115108765,1,1
6,1.525780787,0.4924585774,Direct,1.87491219,2,0.9228468163
4,0.4416057544,0.2726558229,Social,3.702056687,1,1
9,3.490426305,0.4540041778,Paid,8.501808888,2,1
2,14.84445688,0.2539678728,Organic,0.58752791,2,1
6,1.510789556,0.1062988425,Organic,2.444499277,3,1
4,2.938958923,0.3388375017,Direct,5.537026361,1,1
3,9.888562114,0.106940459,Organic,2.165047069,1,1
6,5.343081307,0.5436174884,Social,6.820577614,0,1
7,1.868358187,0.5165495031,Organic,1.549229619,2,1
8,4.012392416,0.2438356391,Direct,2.495138803,2,1
9,0.4113621892,0.07413893138,Organic,2.321536327,0,1
5,2.152958143,0.3234672528,Organic,1.917286318,0,0.7914052339
4,0.9815992422,0.08065048875,Referral,2.71218256,0,1
3,0.5272190711,0.2989862434,Direct,6.905395321,3,1
7,1.666846159,0.3901534573,Direct,3.70165177,5,1
4,0.421286707,0.2315219432,Referral,9.712904789,2,1
8,3.601786623,0.3359751933,Social,1.37408371,4,1
8,1.827742161,0.5144892936,Paid,7.997753545,2,1
1,2.272382829,0.129849971,Social,0.3293274087,1,0.5651242093
5,0.474793174,0.1251972299,Social,5.586344393,1,1
4,0.4516722439,0.3101409707,Paid,10.52793383,2,1
3,2.626997404,0.6151908858,Referral,10.08051226,1,1
2,12.60106543,0.1949298947,Paid,1.934418074,1,1
8,0.3036094526,0.1986017543,Paid,6.157710663,2,1
8,1.009488711,0.5745870156,Social,7.507664139,3,1
3,6.108206454,0.2364894202,Organic,5.36027216,2,1
4,0.2250501175,0.2030447278,Organic,2.245111167,2,1
12,6.259657608,0.04493257944,Paid,1.701089769,1,1
3,2.228815232,0.2350588892,Organic,2.890894682,2,1
3,1.574098132,0.1457970514,Paid,5.949363017,0,1
4,1.111802515,0.143394417,Direct,2.43720601,2,1
3,1.057695167,0.2335227956,Referral,2.930632677,6,1
4,1.094996687,0.2361609939,Social,2.984800524,0,1
6,6.483336827,0.08812185404,Organic,5.00564209,1,1
4,3.859838306,0.2803760147,Direct,3.345964183,2,1
3,3.323470819,0.1638771966,Referral,1.962728003,2,1
8,4.809609402,0.4044624492,Organic,1.908008539,1,1
2,0.8916407116,0.3189559287,Referral,8.271883473,6,1
3,2.887340251,0.1309777883,Direct,6.172665477,0,1
7,1.848926435,0.4155616778,Organic,4.97884966,1,1
3,4.575864362,0.1632156241,Paid,3.751940843,1,1
7,1.109958484,0.3771590813,Direct,0.5726628572,3,1
5,3.091559849,0.2305418969,Organic,7.594405146,1,1
2,6.41661713,0.1027620252,Referral,1.986798624,4,1
9,1.543248567,0.4569302957,Paid,2.139966282,1,1
4,0.2068353273,0.1121521945,Organic,5.694481363,2,1
3,2.177326148,0.252808463,Referral,7.605397338,1,1
1,1.273817583,0.3237583671,Organic,3.399025179,0,0.9976447896
2,3.346287128,0.2315827856,Social,4.481667298,3,1
6,9.049821421,0.1483175162,Organic,0.6863093143,1,1
10,1.994310829,0.0360262475,Organic,3.652873189,3,1
6,1.883147219,0.3801866447,Paid,2.842953574,2,1
6,3.189024324,0.5076603518,Organic,4.643855808,3,1
2,0.327762604,0.5790791539,Organic,3.989956872,2,0.9440663605
4,0.8771038579,0.3350755717,Social,1.418386102,2,0.947612131
5,7.539152748,0.09358887374,Direct,6.189655777,0,1
8,3.325466222,0.1441559679,Social,5.131592069,2,1
5,0.0406057001,0.3541728516,Paid,2.600876433,4,1
3,0.6868265147,0.2394827595,Social,0.933072889,2,1
1,3.445020841,0.02853516574,Direct,9.831420598,1,1
7,4.336849328,0.2201798501,Paid,3.392852947,3,1
7,5.495112534,0.2129022179,Organic,4.631772796,3,1
4,1.036682816,0.09803716327,Organic,1.886511478,2,1
4,8.022189897,0.2204236018,Paid,5.284369942,2,1
4,2.415233655,0.08981683269,Direct,3.71230984,2,1
9,3.577506754,0.3521730177,Paid,4.128122219,3,1
1,2.724512831,0.2071871951,Referral,1.324205636,2,1
3,0.3928557829,0.09555946289,Organic,3.824416338,1,1
4,9.899823241,0.446622232,Organic,1.28867457,1,1
3,0.3933192796,0.2783402236,Paid,5.037583871,2,1
3,0.8826378762,0.338025521,Direct,5.18690764,3,1
